"word","n"
"задорожк",1
"задуман",1
"зазиванн",1
"зазначенідосліджув",1
"зайв",1
"зайн",1
"зайняв",1
"зайнятост",1
"закладаєт",1
"закладен",1
"закладупартнер",1
"закладівищ",1
"закликаєм",1
"заключен",1
"заключн",1
"законн",1
"законност",1
"закономірн",1
"закрит",1
"закрійник",1
"закріпил",1
"закріпит",1
"закуп",1
"закуплен",1
"закцентован",1
"закцентувал",1
"закінчил",1
"закінчит",1
"закінчуют",1
"закінчуюч",1
"залежит",1
"залишал",1
"залишаєт",1
"залман",1
"залучатимем",1
"залучатимут",1
"залюбк",1
"заліковоекзаменаційн",1
"залісненн",1
"замаскован",1
"замкнен",1
"замін",1
"занотув",1
"занятьглядач",1
"заохотит",1
"заохочувальн",1
"запах",1
"запевнил",1
"записал",1
"записан",1
"записуют",1
"запитал",1
"запитув",1
"заповненн",1
"заповнил",1
"запоріжж",1
"започаткув",1
"започаткуванн",1
"запроваджен",1
"запроваджув",1
"запрограмув",1
"запрограмуют",1
"запропонов",1
"запрос",1
"запрошуйт",1
"запустил",1
"запустит",1
"запущен",1
"зарар",1
"зарахув",1
"зарекомендув",1
"зареєстрован",1
"заробл",1
"заробітн",1
"зародженн",1
"зарубіжж",1
"заруцьк",1
"заряд",1
"заряджают",1
"засвоюєм",1
"засвідч",1
"засвідчуют",1
"засвідчуєм",1
"заслуг",1
"заслуховувал",1
"засновнице",1
"заснуванн",1
"застигл",1
"застосовувал",1
"застосовуют",1
"застосунок",1
"застсекретар",1
"засумнів",1
"засяяв",1
"засєкін",1
"затамува",1
"затверджуєт",1
"затишк",1
"затишн",1
"затишок",1
"затребуваност",1
"зауваг",1
"зауважувал",1
"зафіксув",1
"захват",1
"захватихат",1
"захворюванн",1
"захиснице",1
"захистил",1
"захистит",1
"захищаюч",1
"захопенн",1
"захоплюєт",1
"західноукраїнськ",1
"зацікавит",1
"зацікавленост",1
"зачарув",1
"зачин",1
"зачісок",1
"заявк",1
"збагатил",1
"збагатит",1
"збагачуют",1
"зберегл",1
"збереж",1
"зберіг",1
"зберіганн",1
"збир",1
"збирают",1
"збро",1
"збудут",1
"збут",1
"збірц",1
"зважил",1
"зван",1
"звертают",1
"звертаєш",1
"звикладачкамикафедр",1
"звитяг",1
"звича",1
"звичок",1
"зворушлив",1
"звуков",1
"звучит",1
"звільненн",1
"звільненнявійськов",1
"звітност",1
"звітуюч",1
"згадал",1
"згадк",1
"згадуют",1
"згорают",1
"згуртуванн",1
"здавал",1
"здавн",1
"здал",1
"здалек",1
"здатен",1
"здач",1
"здо",1
"здобудут",1
"здоровʼ",1
"здоровязбережувальн",1
"здійсн",1
"здійснит",1
"здійснювал",1
"здійснюватимет",1
"зелен",1
"зеленськ",1
"земел",1
"земельн",1
"зернов",1
"зибківськ",1
"зйомок",1
"зколектив",1
"зламуванн",1
"златопільськ",1
"зли",1
"зло",1
"злочинност",1
"злочинніст",1
"злук",1
"змагальн",1
"змагальност",1
"змагаюч",1
"зменшен",1
"змодельован",1
"змоделюв",1
"зможем",1
"змусит",1
"змушен",1
"змі",1
"змійк",1
"змінн",1
"зміцнит",1
"зміцнюв",1
"знавц",1
"знадобил",1
"знадобл",1
"знайомил",1
"знаков",1
"знаменитіст",1
"знамянк",1
"знарядд",1
"знаход",1
"значимост",1
"знаєт",1
"знелісненн",1
"знеціненн",1
"зник",1
"зникнут",1
"знонмт",1
"знятт",1
"знімальн",1
"знімк",1
"зо",1
"зобразит",1
"золотар",1
"золотоординськ",1
"зоологі",1
"зорієнтов",1
"зорієнтован",1
"зорієнтованіст",1
"зосередил",1
"зоськіор",1
"зош",1
"зошит",1
"зошитапосібник",1
"зошитпосібник",1
"зппто",1
"зпхалецьк",1
"зробим",1
"зрозум",1
"зручност",1
"зрушув",1
"зун",1
"зупинен",1
"зупинит",1
"зустрічают",1
"зустрічаєт",1
"зустрічівідмічен",1
"зчитуванн",1
"зюфілер",1
"зявл",1
"зявлял",1
"зявляєт",1
"зясован",1
"зясовув",1
"зєдн",1
"зєлизавет",1
"зігр",1
"зігріт",1
"зізн",1
"зінов",1
"зіпсувал",1
"зірков",1
"зістейкхолдер",1
"зіштовхув",1
"зїждж",1
"и",1
"извест",1
"интегродифференциальных",1
"йельськ",1
"ймовірност",1
"йоган",1
"йти",1
"кабак",1
"кавапауз",1
"кавуванн",1
"кавун",1
"кадрівнашогоуніверситетукандидат",1
"каз",1
"казк",1
"калашник",1
"калашников",1
"калашніковарадник",1
"калейдоскоп",1
"калин",1
"камен",1
"камеральн",1
"кампан",1
"камян",1
"кандидатськ",1
"кандидатур",1
"канонічн",1
"кант",1
"канторівськ",1
"канун",1
"канчук",1
"капітал",1
"карантинн",1
"карат",1
"карл",1
"картограф",1
"картографуванн",1
"картографі",1
"карток",1
"картосхем",1
"картридж",1
"каскадн",1
"касьяненк",1
"касянов",1
"катастроф",1
"кафедрал",1
"кафер",1
"каховк",1
"каше",1
"кашлак",1
"кбн",1
"квадратн",1
"кваз",1
"квазіпрофесійн",1
"кваш",1
"квестзнайомств",1
"квестуорієнтуванн",1
"квот",1
"квітк",1
"квітнут",1
"квітнятравн",1
"квітуч",1
"кгеогрн",1
"кдпу",1
"кдпі",1
"кейстехнолог",1
"кер",1
"кердяк",1
"керролл",1
"кетрін",1
"кец",1
"кид",1
"кипарисов",1
"кирилюк",1
"кишк",1
"клешн",1
"клич",1
"клопотанн",1
"кліматологі",1
"клітин",1
"клієнторієнтован",1
"км",1
"кмітливіст",1
"книжк",1
"книжков",1
"кнм",1
"кнопк",1
"кнут",1
"княгин",1
"кнідз",1
"коацерватн",1
"кобилянськ",1
"ковальчуканастас",1
"ковбасн",1
"ковдрочок",1
"коворкінг",1
"ковток",1
"когнітивн",1
"кодд",1
"кодекс",1
"кожус",1
"козацьк",1
"козаченк",1
"козачук",1
"козир",1
"козл",1
"козлов",1
"козурак",1
"козієвськ",1
"колабораці",1
"колаген",1
"колаж",1
"колегамипрактик",1
"колегаморганізатор",1
"колегіум",1
"колез",1
"колесник",1
"коллаборант",1
"коломоєц",1
"колор",1
"колосальн",1
"колоск",1
"колтак",1
"колюх",1
"коляд",1
"колі",1
"ком",1
"командоорієнтованіст",1
"командуванн",1
"командучасниц",1
"командісуперник",1
"комбінув",1
"комерційн",1
"комлексн",1
"компактн",1
"компас",1
"компенсаційн",1
"компенсув",1
"компетентнісноорієнтован",1
"комплектуюч",1
"комплімент",1
"компютерноінтегрован",1
"комунік",1
"комунікатор",1
"комунікаційн",1
"комуніст",1
"комутатор",1
"комфорт",1
"кондитер",1
"конкретизувал",1
"конкретизуюч",1
"конкуренц",1
"конкуренці",1
"конкуренціє",1
"конкурсант",1
"консалтингов",1
"консол",1
"консолідаці",1
"константин",1
"конструкц",1
"конструюв",1
"конструюют",1
"консульт",1
"консультуванн",1
"контингент",1
"континент",1
"конференціє",1
"концентр",1
"концентраці",1
"концентрув",1
"конюх",1
"конєчн",1
"координаторк",1
"координаці",1
"координуюч",1
"коп",1
"копиц",1
"корекц",1
"корекці",1
"користувальницьк",1
"користувацьк",1
"користуют",1
"користуєт",1
"корольов",1
"корпоративн",1
"корупційн",1
"корхов",1
"коршун",1
"косинус",1
"космонавт",1
"костенк",1
"костромін",1
"костюк",1
"костюкевич",1
"костянтинівн",1
"кот",1
"котельніков",1
"котик",1
"коуч",1
"кохан",1
"кравец",1
"кравчук",1
"крак",1
"кран",1
"крангач",1
"краснощокзавідувач",1
"красніцьк",1
"красот",1
"красул",1
"красун",1
"краєзнавств",1
"країниагресор",1
"країнімасов",1
"креатив",1
"креаціонізм",1
"кредитн",1
"крейдов",1
"крейз",1
"кремен",1
"кременчук",1
"кремоподібн",1
"креслярськ",1
"кривд",1
"кривенк",1
"криворучк",1
"кривоше",1
"крил",1
"крилатик",1
"крим",1
"криптовалют",1
"кришц",1
"кро",1
"кров",1
"крокодил",1
"кропивницькогоучн",1
"кросворд",1
"крохмал",1
"кроїт",1
"круп",1
"крупяк",1
"крутіш",1
"кріпацьк",1
"крістін",1
"ксакбаш",1
"ксотник",1
"кубок",1
"кубійович",1
"кузик",1
"кузнец",1
"кузнєц",1
"кузьменк",1
"кул",1
"кулинич",1
"кульмінац",1
"кульмінаці",1
"кульок",1
"культурномасов",1
"культуролог",1
"кулінарі",1
"куманец",1
"кунд",1
"куп",1
"купівл",1
"курмаш",1
"кус",1
"кутомірн",1
"кутонарисн",1
"кух",1
"кухар",1
"кухн",1
"кучеренк",1
"кушк",1
"кібер",1
"кібербезпец",1
"кібербулінг",1
"кіберпростір",1
"кіл",1
"кілометр",1
"кілометров",1
"кількасотлітн",1
"кількісн",1
"кільц",1
"кінематичн",1
"кінцев",1
"кіокушинка",1
"кіреєв",1
"кіровоградобленерг",1
"кіс",1
"ла",1
"лабунськ",1
"лаврик",1
"лаврусенк",1
"ладифік",1
"лазер",1
"лазерн",1
"лайкфак",1
"ландшафтн",1
"ланк",1
"лаплас",1
"латв",1
"лаунджзон",1
"лауре",1
"лдганенк",1
"левкович",1
"левченк",1
"легенд",1
"легендарн",1
"легков",1
"легкозаймист",1
"легкіст",1
"леж",1
"лежит",1
"лейфур",1
"лексик",1
"лекційдискурс",1
"лекціюдіалог",1
"лекціюн",1
"лекціютренінг",1
"лекціюінструктаж",1
"лекціїбесід",1
"лелек",1
"леман",1
"леонард",1
"леонтіївн",1
"леонід",1
"леонідівн",1
"лес",1
"лисиц",1
"листочк",1
"литвин",1
"литвиненк",1
"лну",1
"ло",1
"логотип",1
"логікоструктурн",1
"лозовськ",1
"ломакін",1
"ломоносовавчен",1
"лопатьк",1
"лопн",1
"лоран",1
"лотере",1
"лп",1
"луг",1
"лугов",1
"луц",1
"льод",1
"льон",1
"льотн",1
"льюїс",1
"любит",1
"любл",1
"людств",1
"людьм",1
"лютогоквітн",1
"люшин",1
"лягаєв",1
"лягл",1
"лянн",1
"ляховецьк",1
"ляшок",1
"лідерськ",1
"лідирувал",1
"ліз",1
"лікар",1
"лікаренк",1
"лікарнян",1
"ліквідац",1
"лікувальнооздоровч",1
"лінгвістик",1
"лінеаризув",1
"лінне",1
"лініє",1
"ліпит",1
"лісов",1
"ліцейспеціалізован",1
"ліценз",1
"ліцензійн",1
"ліцеїст",1
"лічен",1
"лічильник",1
"маг",1
"магнуссон",1
"магістриматематик",1
"магістрівматематик",1
"мазурик",1
